Event Name,Time,Distinct ID,City,Country,Operating System
onboarding_step_complete,1771057003.149,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771057003.125,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056975.656,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056975.656,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056975.656,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056974.135,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056967.02,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056967.008,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056949.531,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056949.49,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056941.328,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056941.328,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056941.327,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056941.29,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056941.29,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056938.907,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056938.906,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056938.906,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056938.906,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056938.885,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
permission_prompt,1771056938.884,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
permission_prompt,1771056937.781,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056934.043,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056934.043,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056934.043,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056934.01,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056934.01,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056928.509,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056928.508,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056928.508,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056928.508,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056928.489,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056928.488,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056918.401,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056918.4,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056918.4,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056918.4,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056918.379,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056911.13,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056911.129,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056911.129,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056911.129,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056911.097,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056907.111,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056907.11,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056907.11,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056907.109,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056907.094,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056907.092,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
quiz_answer,1771056906.228,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056899.163,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056899.163,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056899.163,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056899.149,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
quiz_answer,1771056898.732,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056893.579,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056893.579,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056893.579,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056893.566,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056893.564,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
quiz_answer,1771056892.703,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056886.404,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056886.404,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056886.403,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056886.384,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056879.684,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056879.675,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056875.412,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056875.411,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_complete,1771056875.411,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056875.411,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056875.382,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771056869.649,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_step_view,1771056869.649,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_action,1771056869.608,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
restore_completed,1771056865.147,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
onboarding_start,1771056864.545,$device:21580168-35B1-4669-857C-A7438FAB4228,Boiling Springs,US,iOS
screen_view,1771052011.142,$device:B6F7C49F-1B1E-4C18-8C71-2329CE980393,Melbourne,AU,iOS
plan_selected,1771051288.212,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051287.924,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051287.477,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051287.206,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051286.521,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051286.153,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051285.539,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051285.255,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051284.738,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051284.365,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051283.852,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
plan_selected,1771051283.268,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051278.203,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
paywall_impression,1771051278.203,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051278.135,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051273.627,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051273.626,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051273.626,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051271.337,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051271.337,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051271.336,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051265.172,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051265.169,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051263.273,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
paywall_impression,1771051263.273,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051263.271,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051263.271,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051263.271,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051263.235,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051238.076,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051238.075,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051238.075,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051237.887,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051232.731,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051232.731,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051232.731,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051232.653,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051229.662,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051229.662,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051229.662,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051229.613,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051228.287,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051228.286,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051228.286,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051228.259,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051222.809,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051222.809,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051222.809,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051221.275,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051220.455,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051220.443,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051216.834,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051216.779,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051215.377,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051215.377,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051215.377,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051215.342,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051215.342,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051213.986,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051213.985,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051213.985,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051213.985,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051213.946,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
permission_prompt,1771051213.946,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
permission_prompt,1771051213.108,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051209.968,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051209.968,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051209.968,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051209.949,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051209.949,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051203.368,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051203.367,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051203.367,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051203.367,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051203.344,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051203.344,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051193.232,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051193.231,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051193.231,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051193.231,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051193.217,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051186.691,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051186.69,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051186.69,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051186.69,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051186.655,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051182.667,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051182.666,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051182.666,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051182.666,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051182.655,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051182.655,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
quiz_answer,1771051182.024,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051180.987,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051180.987,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051180.987,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051180.973,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
quiz_answer,1771051180.554,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051179.366,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051179.366,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051179.366,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051179.348,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051179.346,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
quiz_answer,1771051178.562,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051176.596,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051176.596,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051176.595,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051176.576,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051167.859,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051167.852,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051161.066,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051161.065,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051161.065,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_complete,1771051161.065,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051161.028,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
screen_view,1771051149.323,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_step_view,1771051149.323,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_action,1771051149.279,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
restore_completed,1771051143.294,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
onboarding_start,1771051141.187,$device:36997AB6-0587-43D4-9924-58CF136686E7,Nitra,SK,iOS
restore_completed,1771051080.514,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1771051079.464,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1771043083.269,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
paywall_impression,1771043083.269,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771043083.219,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771043078.843,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771043078.843,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771043078.843,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771043075.965,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771043075.965,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771043075.964,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771043069.944,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771043069.94,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771043061.832,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
paywall_impression,1771043061.832,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771043061.831,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771043061.831,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771043061.83,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771043061.801,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771043054.289,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771043054.289,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771043054.289,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771043054.129,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771043052.492,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771043052.491,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771043052.491,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042959.312,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042959.312,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042959.312,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042959.144,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042953.844,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042953.844,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042953.844,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042953.802,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042952.247,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042952.247,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042952.246,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042952.221,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042950.186,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042950.186,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042950.186,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042950.14,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042942.609,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042942.609,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042942.609,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042942.569,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042931.404,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042931.404,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042931.404,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
restore_completed,1771042817.007,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042816.06,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042816.06,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_start,1771042816.042,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042737.192,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042737.192,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042737.192,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042736.986,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042729.884,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042729.884,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042729.884,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042729.832,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
